#geneID	transcript	cds-parts	phases	chr	strand	start	end	full-length	longest intron	smallest exon
gene144	RNA283	0, 1, 2, 3	0,1,0,0	NW_014569547.1	-1	2582453	2583552	true	213	30
gene145	RNA284	0, 1, 2, 3	0,0,0,0	NW_014569547.1	1	2585699	2586514	true	128	22
gene146	RNA285	0, 1, 2, 3, 4, 5, 6	0,0,0,0,0,0,0	NW_014569547.1	-1	2590959	2619315	true	15624	15
gene146	RNA286	0, 7, 2, 3, 4, 5, 6	0,0,0,0,0,0,0	NW_014569547.1	-1	2590959	2619315	true	15624	15
gene148	RNA291	0, 1, 2, 3	0,1,0,2	NW_014569547.1	-1	2668176	2669353	true	148	53
gene149	RNA292	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,2,1,0,1,2,0,2,0,0,2	NW_014569547.1	-1	2670386	2676840	true	3310	33
gene150	RNA295	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,1,0,1,2,2,0,2,0,0	NW_014569547.1	-1	2683910	2689363	true	1118	18
gene150	RNA296	10, 11, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,2,1,0,1,2,2,0,2,0,0	NW_014569547.1	-1	2683910	2694521	true	4900	33
gene151	RNA306	0	0	NW_014569547.1	-1	2707876	2708073	true	NA	66
gene152	RNA307	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,1,2,1,0,2,2,0,2,0,0	NW_014569547.1	-1	2715524	2726249	true	4243	33
gene154	RNA311	0, 1, 2, 3, 4, 5, 6, 7, 8	0,0,0,2,2,0,2,0,0	NW_014569547.1	1	2745118	2748229	true	651	9
gene154	RNA312	9, 1, 2, 3, 4, 5, 6, 7, 8	0,0,0,2,2,0,2,0,0	NW_014569547.1	1	2745294	2748229	true	451	17
gene155	RNA313	0, 1	0,1	NW_014569547.1	1	2749702	2750711	true	281	75
gene156	RNA314	0, 1, 2	0,1,0	NW_014569547.1	1	2762281	2764765	true	661	41
gene157	RNA315	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16	0,0,2,2,0,0,2,2,0,2,2,2,1,0,2,2,1	NW_014569547.1	1	2945767	3077474	true	81091	54
gene158	RNA316	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,2,2,1,0,1,1,1,1,0,1	NW_014569547.1	-1	3083573	3092971	true	3135	14
gene158	RNA317	0, 1, 2, 3, 4, 5, 6, 7, 8, 11	0,2,2,1,0,1,1,1,1,0	NW_014569547.1	-1	3084428	3092971	true	3135	14
gene159	RNA318	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17	0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,2,2,2	NW_014569547.1	1	3113121	3154416	true	10874	20
gene159	RNA319	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 18, 16, 17	0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,2,2,2	NW_014569547.1	1	3113121	3154416	true	10874	20
gene159	RNA320	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17	0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,2,2	NW_014569547.1	1	3113121	3154416	true	10874	20
gene160	RNA321	0, 1, 2, 3	0,0,1,0	NW_014569547.1	-1	3157491	3163015	true	296	1
gene161	RNA323	0, 1, 2	0,0,0	NW_014569547.1	1	3164335	3165323	true	527	25
gene162	RNA324	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,0,2,2,1,0,2,1,1,2,1,1,1,0	NW_014569547.1	1	3165938	3170922	true	530	28
gene162	RNA325	0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,0,2,1,0,2,1,1,2,1,1,1,0	NW_014569547.1	1	3165938	3170922	true	1199	28
gene163	RNA326	0, 1	0,2	NW_014569547.1	-1	3171265	3171783	true	132	63
gene164	RNA327	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,1,2,0,0,0,1,1,1,2,2	NW_014569548.1	-1	2602	9098	true	2576	18
gene164	RNA328	0, 1, 2, 3, 4, 5, 6, 7, 8, 10	0,1,2,0,0,0,1,1,1,2	NW_014569548.1	-1	2602	9098	true	3800	27
gene164	RNA329	0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12	0,1,2,0,0,0,1,1,1,2,1	NW_014569548.1	-1	2702	9098	true	2569	0
gene164	RNA330	0, 1, 2, 3, 4, 5, 6, 7, 8, 13	0,1,2,0,0,0,1,1,1,2	NW_014569548.1	-1	5426	9098	true	1063	4
gene165	RNA331	0, 1, 2, 3	0,1,1,0	NW_014569548.1	1	12040	14550	true	1449	24
gene165	RNA332	4, 2, 3	0,1,0	NW_014569548.1	1	13573	14550	true	150	78
gene166	RNA333	0, 1	0,2	NW_014569548.1	1	16895	17574	true	149	85
gene167	RNA334	0, 1, 2, 3, 4, 5, 6	0,1,0,0,0,0,2	NW_014569548.1	1	17670	19249	true	91	26
gene168	RNA335	0, 1, 2, 3, 4, 5	0,1,2,0,0,0	NW_014569548.1	1	22001	24039	true	668	12
gene168	RNA336	6, 2, 3, 4, 5	0,2,0,0,0	NW_014569548.1	1	22714	24039	true	298	32
gene169	RNA337	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26	0,2,1,2,2,2,0,0,1,0,2,1,2,2,2,0,0,2,2,2,2,1,0,1,1,0,2	NW_014569548.1	-1	28159	39933	true	447	28
gene169	RNA338	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 27, 20, 21, 22, 23, 24, 25, 26	0,2,1,2,2,2,0,0,1,0,2,1,2,2,2,0,0,2,2,2,2,1,0,1,1,0,2	NW_014569548.1	-1	28159	39933	true	525	28
gene169	RNA339	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 28, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26	0,2,1,2,2,2,0,0,1,0,2,1,2,2,2,0,0,2,2,2,2,1,0,1,1,0,2	NW_014569548.1	-1	28159	39933	true	447	28
gene170	RNA341	0, 1, 2, 3	0,0,0,2	NW_014569548.1	1	41742	43687	true	808	49
gene170	RNA342	4, 1, 2, 3	0,0,0,2	NW_014569548.1	1	41742	43687	true	826	49
gene171	RNA343	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31	0,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,0,0,0,2,2,1,1,2,0,0,0,2,2,0,2,0	NW_014569548.1	-1	47166	72740	true	13738	31
gene171	RNA344	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 32, 28, 29, 30, 31	0,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,0,0,0,2,2,1,1,2,0,0,0,2,2,2,0,2,0	NW_014569548.1	-1	47166	72740	true	13738	6
gene171	RNA345	0, 1, 2, 3, 4, 5, 6, 7, 33, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31	0,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,0,0,0,2,2,1,1,2,0,0,0,2,2,0,2,0	NW_014569548.1	-1	47166	72740	true	13738	31
gene171	RNA346	0, 1, 2, 3, 4, 5, 6, 7, 33, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 32, 28, 29, 30, 31	0,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,0,0,0,2,2,1,1,2,0,0,0,2,2,2,0,2,0	NW_014569548.1	-1	47166	72740	true	13738	6
gene172	RNA347	0	0	NW_014569548.1	1	75482	75949	true	NA	156
gene173	RNA348	0, 1, 2	0,2,1	NW_014569548.1	-1	76200	77032	true	341	31
gene175	RNA352	0, 1, 2, 3, 4, 5, 6, 7	0,0,2,2,0,1,2,1	NW_014569548.1	-1	83215	89248	true	3526	42
gene175	RNA353	8, 1, 2, 3, 4, 5, 6, 7	0,0,2,2,0,1,2,1	NW_014569548.1	-1	83215	85814	true	182	42
gene174	RNA349	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28	0,2,1,1,2,0,2,2,0,0,1,2,0,1,0,2,2,2,0,2,0,0,0,2,2,0,0,0,1	NW_014569548.1	1	78724	96459	true	7050	39
gene174	RNA350	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28	0,2,1,1,2,0,2,2,0,0,1,2,0,1,0,2,2,0,2,0,0,0,2,2,0,0,0,1	NW_014569548.1	1	78724	96459	true	7050	39
gene174	RNA351	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 29, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28	0,2,1,1,2,0,2,2,0,0,1,2,0,1,0,2,2,2,0,2,0,0,0,2,2,0,0,0,1	NW_014569548.1	1	78724	96459	true	7050	39
gene176	RNA355	0, 1, 2, 3, 4, 5, 6, 7	0,2,1,1,2,1,0,0	NW_014569548.1	-1	98437	101995	true	903	9
gene177	RNA357	0, 1, 2	0,2,1	NW_014569548.1	1	104473	105679	true	84	97
gene178	RNA360	0	0	NW_014569548.1	-1	107405	111181	true	NA	1259
gene179	RNA361	0, 1, 2, 3, 4, 5, 6, 7	0,2,0,0,2,1,1,2	NW_014569548.1	1	111855	114803	true	838	33
gene179	RNA364	0, 1, 2, 3, 4, 5, 6, 8	0,2,0,0,2,1,1,2	NW_014569548.1	1	111855	117466	true	3179	2
gene180	RNA365	0, 1, 2, 3, 4, 5, 6, 7, 8	0,0,0,0,2,1,2,1,0	NW_014569548.1	-1	123245	202422	true	31148	17
gene180	RNA366	9, 1, 2, 3, 4, 5, 6, 7, 8	0,0,0,0,2,1,2,1,0	NW_014569548.1	-1	123245	310560	true	139538	12
gene180	RNA367	10, 1, 2, 3, 4, 5, 6, 7, 8	0,0,0,0,2,1,2,1,0	NW_014569548.1	-1	123245	238333	true	67284	17
gene181	RNA370	0, 1, 2, 3, 4	0,2,1,0,0	NW_014569548.1	1	347155	348414	true	168	27
gene182	RNA371	0, 1, 2, 3, 4, 5, 6, 7	0,0,1,1,2,1,0,0	NW_014569548.1	-1	349309	352218	true	739	22
gene182	RNA372	0, 1, 2, 8, 4, 5, 6, 7	0,0,1,1,2,1,0,0	NW_014569548.1	-1	349309	352218	true	739	22
gene182	RNA373	0, 1, 2, 3, 4, 5, 6, 9	0,0,1,1,2,1,0,0	NW_014569548.1	-1	349970	352218	true	316	2
gene183	RNA374	0, 1	0,0	NW_014569548.1	1	353518	354958	true	289	75
gene184	RNA375	0, 1, 2, 3	0,2,1,0	NW_014569548.1	-1	356354	358725	true	755	33
gene185	RNA376	0, 1, 2, 3, 4, 5	0,0,0,0,0,0	NW_014569548.1	1	359148	361026	true	88	25
gene186	RNA377	0, 1, 2, 3	0,0,0,2	NW_014569548.1	-1	361604	362599	true	497	10
gene187	RNA378	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17	0,0,2,0,1,2,1,2,2,0,1,2,1,1,1,1,2,0	NW_014569548.1	1	391954	628847	true	132565	13
gene187	RNA379	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18	0,0,2,0,1,2,1,2,2,0,1,2,1,1,1,1,2	NW_014569548.1	1	391954	627260	true	132565	13
gene187	RNA382	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17	0,0,2,0,1,2,1,2,2,0,1,2,1,1,1,2,0	NW_014569548.1	1	391954	628847	true	132565	13
gene187	RNA383	19, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17	0,0,1,2,1,2,2,0,1,2,1,1,1,1,2,0	NW_014569548.1	1	574770	628847	true	19878	3
gene187	RNA385	20, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17	0,2,1,2,2,0,1,2,1,1,1,1,2,0	NW_014569548.1	1	606064	628847	true	4813	13
gene188	RNA386	0, 1, 2	0,0,1	NW_014569548.1	-1	632988	635846	true	2180	1
gene188	RNA387	0, 3	0,0	NW_014569548.1	-1	633166	635846	true	2180	83
gene189	RNA388	0, 1, 2, 3	0,0,1,2	NW_014569548.1	-1	654990	655915	true	90	15
gene190	RNA389	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,1,2,1,0,0,0,2,0,2,2,2,2,0	NW_014569548.1	-1	672110	1220122	true	205437	10
gene190	RNA390	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 11, 12, 13	0,1,2,1,0,0,0,2,0,2,2,2,2,2,0	NW_014569548.1	-1	672110	1220122	true	205437	10
gene190	RNA391	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 11, 12, 13	0,1,2,1,0,0,0,2,0,2,2,2,2,2,0	NW_014569548.1	-1	672110	1220122	true	205437	10
gene190	RNA392	16, 3, 4, 5, 6, 7, 8, 9, 10, 14, 11, 12, 13	0,1,0,0,0,2,0,2,2,2,2,2,0	NW_014569548.1	-1	672110	1011689	true	97302	10
gene190	RNA393	5, 6, 7, 8, 9, 10, 14, 11, 12, 13	0,0,2,0,2,2,2,2,2,0	NW_014569548.1	-1	672110	831153	true	60331	10
gene193	RNA396	0	0	NW_014569548.1	-1	1250548	1251852	true	NA	435
gene194	RNA397	0	0	NW_014569548.1	1	1263927	1265786	true	NA	620
gene195	RNA398	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11	0,1,0,2,0,2,1,2,1,0,2,0	NW_014569548.1	-1	1266080	1270504	true	102	52
gene195	RNA399	12, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11	0,0,2,0,2,1,2,1,0,2,0	NW_014569548.1	-1	1266080	1269409	true	102	52
gene196	RNA400	0, 1, 2, 3, 4, 5, 6	0,0,0,0,1,0,1	NW_014569548.1	-1	1271920	1273396	true	121	17
gene197	RNA401	0, 1, 2, 3	0,1,0,0	NW_014569548.1	1	1274627	1275618	true	96	37
gene198	RNA402	0, 1, 2, 3, 4, 5, 6	0,2,0,2,2,0,1	NW_014569548.1	-1	1279936	1292118	true	5815	51
gene198	RNA405	0, 1, 2, 3, 4, 7, 6	0,2,0,2,2,0,1	NW_014569548.1	-1	1279936	1292118	true	5815	51
gene199	RNA406	0, 1, 2, 3, 4, 5, 6, 7	0,0,1,1,1,0,0,1	NW_014569548.1	1	1308518	1310582	true	230	11
gene200	RNA407	0, 1, 2, 3, 4, 5, 6, 7	0,0,1,2,0,1,0,0	NW_014569548.1	1	1311671	1313778	true	91	39
gene201	RNA408	0, 1, 2, 3, 4, 5, 6, 7	0,2,2,2,1,0,2,2	NW_014569548.1	-1	1319012	1321837	true	299	47
gene201	RNA409	0, 1, 2, 3, 4, 8, 6, 7	0,2,2,2,1,0,2,2	NW_014569548.1	-1	1319012	1321837	true	299	47
gene202	RNA411	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15	0,1,1,0,2,2,0,0,0,2,0,1,0,0,0,1	NW_014569548.1	1	1323566	1329172	true	1580	17
gene202	RNA412	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15	0,1,1,0,2,2,0,0,0,2,0,1,0,0,1	NW_014569548.1	1	1323566	1329172	true	2079	17
gene203	RNA413	0, 1, 2	0,2,2	NW_014569548.1	-1	1329502	1332298	true	91	244
gene203	RNA414	0, 3	0,2	NW_014569548.1	-1	1329502	1332298	true	91	362
gene204	RNA416	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19	0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0	NW_014569548.1	1	1336801	1343205	true	1082	18
gene204	RNA417	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19	0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0	NW_014569548.1	1	1336801	1343205	true	1082	18
gene204	RNA418	0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19	0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0	NW_014569548.1	1	1336801	1343205	true	1467	18
gene204	RNA419	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20	0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0	NW_014569548.1	1	1336801	1343110	true	1082	1
gene205	RNA421	0, 1, 2, 3, 4, 5, 6	0,2,0,2,0,2,2	NW_014569548.1	-1	1343870	1345913	true	405	29
gene205	RNA422	7, 1, 2, 3, 4, 5, 6	0,2,0,2,0,2,2	NW_014569548.1	-1	1343870	1345833	true	529	1
gene206	RNA423	0, 1, 2, 3, 4, 5, 6	0,0,1,0,0,2,2	NW_014569548.1	-1	1347037	1349167	true	479	39
gene206	RNA424	7, 2, 3, 4, 5, 6	0,1,0,0,2,2	NW_014569548.1	-1	1347037	1348529	true	116	39
gene207	RNA425	0, 1, 2	0,1,2	NW_014569548.1	-1	1350859	1351381	true	85	27
gene208	RNA427	0, 1, 2, 3, 4, 5, 6, 7	0,0,1,2,2,0,1,1	NW_014569548.1	1	1352902	1354934	true	396	24
gene209	RNA428	0, 1, 2	0,2,0	NW_014569548.1	-1	1355104	1355981	true	84	53
gene209	RNA431	3, 1, 2	0,2,0	NW_014569548.1	-1	1355104	1356110	true	84	53
gene210	RNA432	0, 1, 2, 3	0,1,0,1	NW_014569548.1	1	1356658	1357857	true	153	34
gene211	RNA433	0, 1, 2, 3, 4, 5	0,2,2,2,1,2	NW_014569548.1	-1	1364057	1378102	true	9264	37
gene211	RNA434	0, 1, 2, 3, 6, 5	0,2,2,2,1,2	NW_014569548.1	-1	1364057	1378102	true	9264	37
gene211	RNA435	0, 1, 2, 3, 6, 7	0,2,2,2,1,2	NW_014569548.1	-1	1364298	1378102	true	9264	4
gene212	RNA436	0, 1, 2	0,2,1	NW_014569548.1	-1	1380931	1383875	true	1848	20
gene213	RNA437	0, 1, 2, 3, 4, 5, 6	0,2,0,2,0,0,1	NW_014569548.1	-1	1386641	1388423	true	255	18
gene214	RNA438	0, 1, 2, 3, 4, 5, 6, 7	0,0,0,0,0,1,0,2	NW_014569548.1	-1	1388994	1391417	true	268	7
gene215	RNA439	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,0,0,0,2,0,0,2,0,0	NW_014569548.1	-1	1392337	1396356	true	283	42
gene216	RNA440	0, 1	0,1	NW_014569548.1	1	1397305	1398361	true	196	81
gene217	RNA441	0, 1, 2, 3, 4, 5, 6, 7	0,1,0,2,2,1,0,2	NW_014569548.1	-1	1398672	1400959	true	387	28
gene217	RNA442	8, 2, 3, 4, 5, 6, 7	0,0,2,2,1,0,2	NW_014569548.1	-1	1398672	1400476	true	103	35
gene218	RNA444	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,2,2,1,2,1,2,0,0,2,2	NW_014569548.1	-1	1403936	1513722	true	104380	27
gene218	RNA445	11, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10	0,2,2,1,2,1,2,0,0,2,2	NW_014569548.1	-1	1403936	1420584	true	11188	42
gene219	RNA447	0, 1, 2	0,2,1	NW_014569548.1	1	1468748	1469544	true	296	13
gene221	RNA449	0, 1, 2, 3, 4, 5, 6, 7	0,1,1,2,1,0,0,2	NW_014569548.1	-1	1520002	1534411	true	5038	17
gene221	RNA450	0, 1, 2, 3, 4, 5, 6, 8, 7	0,1,1,2,1,0,0,2,2	NW_014569548.1	-1	1520002	1534411	true	5038	14
gene221	RNA452	0, 2, 3, 4, 5, 6, 8, 7	0,1,2,1,0,0,2,2	NW_014569548.1	-1	1520002	1534411	true	6724	14
gene221	RNA453	9, 3, 4, 5, 6, 8, 7	0,2,1,0,0,2,2	NW_014569548.1	-1	1520002	1527468	true	2479	14
gene221	RNA454	10, 2, 3, 4, 5, 6, 8, 7	0,1,2,1,0,0,2,2	NW_014569548.1	-1	1520002	1532551	true	5038	13
gene221	RNA455	0, 1, 2, 3, 4, 5, 6, 8, 11	0,1,1,2,1,0,0,2,2	NW_014569548.1	-1	1520644	1534411	true	5038	7
gene222	RNA456	0, 1, 2, 3	0,1,2,0	NW_014569548.1	1	1573810	1601452	true	24669	41
gene222	RNA457	0, 1, 4, 3	0,1,2,0	NW_014569548.1	1	1573810	1601452	true	24669	37
gene223	RNA458	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18	0,0,1,2,0,2,1,2,2,1,2,0,0,0,0,1,0,2,2	NW_014569548.1	-1	1604119	1649064	true	14275	19
gene223	RNA460	0, 1, 2, 3, 4, 5, 6, 7, 8, 19, 20, 11, 12, 13, 14, 15, 16, 17, 18	0,0,1,2,0,2,1,2,2,1,0,0,0,0,0,1,0,2,2	NW_014569548.1	-1	1604119	1649064	true	14275	19
gene223	RNA461	0, 1, 2, 3, 4, 5, 6, 7, 8, 19, 20, 11, 12, 13, 14, 15, 16, 17, 21	0,0,1,2,0,2,1,2,2,1,0,0,0,0,0,1,0,2,2	NW_014569548.1	-1	1605845	1649064	true	14275	18
gene223	RNA462	22, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18	0,1,2,0,2,1,2,2,1,2,0,0,0,0,1,0,2,2	NW_014569548.1	-1	1604119	1623858	true	3042	4
gene223	RNA463	23, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18	0,1,2,2,1,2,0,0,0,0,1,0,2,2	NW_014569548.1	-1	1604119	1615504	true	2875	24
gene224	RNA464	0, 1, 2, 3, 4, 5, 6, 7, 8	0,0,2,2,1,2,0,2,1	NW_014569548.1	-1	1651279	1659411	true	1744	3
gene225	RNA465	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14	0,0,0,0,1,0,0,0,0,2,0,1,0,0,0	NW_014569548.1	1	1667701	1677073	true	3243	19
gene226	RNA466	0, 1, 2, 3, 4, 5, 6, 7	0,2,1,2,2,2,0,0	NW_014569548.1	-1	1687025	1701975	true	8285	28
gene226	RNA467	0, 1, 2, 3, 8, 5, 6, 7	0,2,1,2,2,2,0,0	NW_014569548.1	-1	1687025	1701975	true	8285	28
gene226	RNA469	9, 2, 3, 4, 5, 6, 7	0,1,2,2,2,0,0	NW_014569548.1	-1	1687025	1696290	true	4634	21
gene226	RNA470	0, 1, 10, 3, 4, 5, 6, 7	0,2,1,2,2,2,0,0	NW_014569548.1	-1	1687025	1701975	true	7646	28
gene226	RNA471	11, 3, 4, 5, 6, 7	0,2,2,2,0,0	NW_014569548.1	-1	1687025	1699934	true	11297	19
gene227	RNA472	0, 1, 2, 3, 4	0,0,0,0,0	NW_014569548.1	-1	1704426	1706478	true	238	52
gene228	RNA474	0, 1	0,2	NW_014569548.1	1	1709795	1710192	true	116	30
gene229	RNA476	0	0	NW_014569548.1	1	1711781	1712644	true	NA	288
gene230	RNA477	0, 1, 2, 3, 4, 5, 6, 7	0,2,2,0,0,0,1,0	NW_014569548.1	-1	1715393	1725304	true	5502	18
gene230	RNA478	8, 1, 2, 3, 4, 5, 6, 7	0,2,2,0,0,0,1,0	NW_014569548.1	-1	1715393	1720180	true	1005	22
gene230	RNA479	8, 1, 2, 3, 4, 5, 6, 9	0,2,2,0,0,0,1,0	NW_014569548.1	-1	1715983	1720180	true	992	22
gene232	RNA481	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19	0,0,0,0,2,2,0,1,0,0,0,0,2,0,1,0,2,0,0,0	NW_014569548.1	1	1792258	1887625	true	22178	5
gene233	RNA482	0, 1, 2, 3, 4, 5	0,1,1,2,2,1	NW_014569548.1	1	1910025	1911877	true	653	19
gene234	RNA483	0, 1, 2, 3, 4, 5	0,0,2,1,0,1	NW_014569548.1	1	1913535	1918867	true	558	18
gene235	RNA484	0, 1, 2, 3, 4, 5, 6, 7	0,1,1,0,2,0,0,0	NW_014569548.1	-1	1919190	1922140	true	189	34
gene236	RNA488	0, 1, 2	0,1,0	NW_014569548.1	1	1924887	1926112	true	457	13
gene237	RNA489	0, 1, 2, 3, 4, 5, 6, 7	0,0,2,0,0,2,0,0	NW_014569548.1	-1	1927850	1939219	true	7137	19
gene238	RNA490	0, 1, 2, 3, 4, 5, 6, 7	0,0,2,1,0,0,0,2	NW_014569548.1	-1	1955553	1959650	true	1893	20
gene240	RNA493	0, 1, 2, 3, 4, 5, 6	0,1,1,0,2,1,1	NW_014569548.1	1	2078059	2171000	true	70716	42
gene241	RNA494	0, 1, 2, 3, 4, 5, 6, 7	0,1,1,0,2,1,1,0	NW_014569548.1	1	2187330	2210121	true	10875	4
gene241	RNA495	0, 1, 2, 3, 4, 5, 8	0,1,1,0,2,1,1	NW_014569548.1	1	2187330	2209931	true	10875	15
gene242	RNA496	0, 1, 2, 3, 4, 5, 6, 7, 8	0,1,1,0,2,0,2,0,0	NW_014569548.1	-1	2211770	2214787	true	97	49
gene243	RNA499	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13	0,0,2,0,0,0,0,2,0,0,0,2,2,1	NW_014569548.1	-1	2221247	2229815	true	1758	18
gene243	RNA503	0, 1, 2, 3, 4, 5, 6, 7, 14, 9, 10, 11, 12, 13	0,0,2,0,0,0,0,2,0,0,0,2,2,1	NW_014569548.1	-1	2221247	2229815	true	1758	18
gene243	RNA504	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 12, 13	0,0,2,0,0,0,0,2,0,0,0,2,2,1	NW_014569548.1	-1	2221247	2229815	true	1758	18
gene243	RNA505	0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 17, 13	0,0,2,0,0,0,0,2,0,0,0,2,2,1,1	NW_014569548.1	-1	2221247	2229815	true	1758	18
gene244	RNA506	0, 1, 2, 3, 4	0,1,0,0,2	NW_014569548.1	1	2238157	2239958	true	312	20
gene244	RNA507	5, 2, 3, 4	0,0,0,2	NW_014569548.1	1	2238646	2239958	true	84	73
gene245	RNA508	0, 1, 2, 3, 4, 5	0,2,2,0,0,2	NW_014569548.1	-1	2239613	2241913	true	656	4
gene245	RNA509	0, 1, 2, 3, 6	0,2,2,0,0	NW_014569548.1	-1	2240175	2241913	true	656	21
gene246	RNA510	0, 1, 2, 3, 4	0,1,0,2,1	NW_014569548.1	-1	2242884	2244453	true	162	14
gene247	RNA512	0, 1, 2, 3, 4, 5, 6, 7	0,0,2,1,0,2,0,0	NW_014569548.1	-1	2245754	2249087	true	483	1
gene248	RNA513	0, 1, 2, 3, 4, 5, 6, 7, 8, 9	0,0,0,0,0,2,0,2,2,1	NW_014569548.1	1	2249858	2252102	true	130	31
